"MUNICIPIO";"ANO";"MES";"CASOS"
"VICENCIA";2011;12;0
"VITORIA DE SANTO ANTAO";2011;1;11
"VITORIA DE SANTO ANTAO";2011;2;33
"VITORIA DE SANTO ANTAO";2011;3;74
"VITORIA DE SANTO ANTAO";2011;4;41
"VITORIA DE SANTO ANTAO";2011;5;91
"VITORIA DE SANTO ANTAO";2011;6;27
"VITORIA DE SANTO ANTAO";2011;7;12
"VITORIA DE SANTO ANTAO";2011;8;3
"VITORIA DE SANTO ANTAO";2011;9;9
"VITORIA DE SANTO ANTAO";2011;10;10
"VITORIA DE SANTO ANTAO";2011;11;4
"VITORIA DE SANTO ANTAO";2011;12;0
"XEXEU";2011;1;0
"XEXEU";2011;2;1
"XEXEU";2011;3;0
"XEXEU";2011;4;0
"XEXEU";2011;5;2
"XEXEU";2011;6;10
"XEXEU";2011;7;2
"XEXEU";2011;8;0
"XEXEU";2011;9;1
"XEXEU";2011;10;1
"XEXEU";2011;11;0
"XEXEU";2011;12;0
"ABREU E LIMA";2012;1;16
"ABREU E LIMA";2012;2;38
"ABREU E LIMA";2012;3;113
"ABREU E LIMA";2012;4;53
"ABREU E LIMA";2012;5;4
"ABREU E LIMA";2012;6;4
"ABREU E LIMA";2012;7;2
"ABREU E LIMA";2012;8;0
"ABREU E LIMA";2012;9;0
"ABREU E LIMA";2012;10;0
"ABREU E LIMA";2012;11;1
"ABREU E LIMA";2012;12;1
"AFOGADOS DA INGAZEIRA";2012;1;102
"AFOGADOS DA INGAZEIRA";2012;2;524
"AFOGADOS DA INGAZEIRA";2012;3;622
"AFOGADOS DA INGAZEIRA";2012;4;541
"AFOGADOS DA INGAZEIRA";2012;5;129
"AFOGADOS DA INGAZEIRA";2012;6;49
"AFOGADOS DA INGAZEIRA";2012;7;30
"AFOGADOS DA INGAZEIRA";2012;8;9
"AFOGADOS DA INGAZEIRA";2012;9;1
"AFOGADOS DA INGAZEIRA";2012;10;1
"AFOGADOS DA INGAZEIRA";2012;11;0
"AFOGADOS DA INGAZEIRA";2012;12;2
"AFRANIO";2012;1;0
"AFRANIO";2012;2;1
"AFRANIO";2012;3;0
"AFRANIO";2012;4;5
"AFRANIO";2012;5;5
"AFRANIO";2012;6;0
"AFRANIO";2012;7;0
"AFRANIO";2012;8;0
"AFRANIO";2012;9;0
"AFRANIO";2012;10;0
"AFRANIO";2012;11;0
"AFRANIO";2012;12;0
"AGRESTINA";2012;1;0
"AGRESTINA";2012;2;4
"AGRESTINA";2012;3;2
"AGRESTINA";2012;4;9
"AGRESTINA";2012;5;5
"AGRESTINA";2012;6;1
"AGRESTINA";2012;7;1
"AGRESTINA";2012;8;0
"AGRESTINA";2012;9;3
"AGRESTINA";2012;10;0
"AGRESTINA";2012;11;0
"AGRESTINA";2012;12;0
"AGUA PRETA";2012;1;0
"AGUA PRETA";2012;2;0
"AGUA PRETA";2012;3;0
"AGUA PRETA";2012;4;2
"AGUA PRETA";2012;5;2
"AGUA PRETA";2012;6;4
"AGUA PRETA";2012;7;0
"AGUA PRETA";2012;8;1
"AGUA PRETA";2012;9;0
"AGUA PRETA";2012;10;2
"AGUA PRETA";2012;11;2
"AGUA PRETA";2012;12;0
"AGUAS BELAS";2012;1;1
"AGUAS BELAS";2012;2;1
"AGUAS BELAS";2012;3;8
"AGUAS BELAS";2012;4;14
"AGUAS BELAS";2012;5;3
"AGUAS BELAS";2012;6;3
"AGUAS BELAS";2012;7;0
"AGUAS BELAS";2012;8;0
"AGUAS BELAS";2012;9;1
"AGUAS BELAS";2012;10;0
"AGUAS BELAS";2012;11;0
"AGUAS BELAS";2012;12;0
"ALAGOINHA";2012;1;1
"ALAGOINHA";2012;2;0
"ALAGOINHA";2012;3;6
"ALAGOINHA";2012;4;16
"ALAGOINHA";2012;5;8
"ALAGOINHA";2012;6;5
"ALAGOINHA";2012;7;3
"ALAGOINHA";2012;8;0
"ALAGOINHA";2012;9;0
"ALAGOINHA";2012;10;0
"ALAGOINHA";2012;11;0
"ALAGOINHA";2012;12;0
"ALIANCA";2012;1;0
"ALIANCA";2012;2;9
"ALIANCA";2012;3;35
"ALIANCA";2012;4;36
"ALIANCA";2012;5;8
"ALIANCA";2012;6;0
"ALIANCA";2012;7;1
"ALIANCA";2012;8;0
"ALIANCA";2012;9;0
"ALIANCA";2012;10;0
"ALIANCA";2012;11;0
"ALIANCA";2012;12;0
"ALTINHO";2012;1;5
"ALTINHO";2012;2;11
"ALTINHO";2012;3;43
"ALTINHO";2012;4;113
"ALTINHO";2012;5;60
"ALTINHO";2012;6;11
"ALTINHO";2012;7;1
"ALTINHO";2012;8;0
"ALTINHO";2012;9;0
"ALTINHO";2012;10;0
"ALTINHO";2012;11;0
"ALTINHO";2012;12;0
"AMARAJI";2012;1;0
"AMARAJI";2012;2;1
"AMARAJI";2012;3;0
"AMARAJI";2012;4;3
"AMARAJI";2012;5;0
"AMARAJI";2012;6;0
"AMARAJI";2012;7;0
"AMARAJI";2012;8;0
"AMARAJI";2012;9;0
"AMARAJI";2012;10;0
"AMARAJI";2012;11;0
"AMARAJI";2012;12;0
"ANGELIM";2012;1;0
"ANGELIM";2012;2;0
"ANGELIM";2012;3;0
"ANGELIM";2012;4;0
"ANGELIM";2012;5;1
"ANGELIM";2012;6;2
"ANGELIM";2012;7;2
"ANGELIM";2012;8;0
"ANGELIM";2012;9;0
"ANGELIM";2012;10;0
"ANGELIM";2012;11;0
"ANGELIM";2012;12;0
"ARACOIABA";2012;1;0
"ARACOIABA";2012;2;1
"ARACOIABA";2012;3;1
"ARACOIABA";2012;4;2
"ARACOIABA";2012;5;0
"ARACOIABA";2012;6;0
"ARACOIABA";2012;7;0
"ARACOIABA";2012;8;0
"ARACOIABA";2012;9;0
"ARACOIABA";2012;10;0
"ARACOIABA";2012;11;0
"ARACOIABA";2012;12;0
"ARARIPINA";2012;1;39
"ARARIPINA";2012;2;50
"ARARIPINA";2012;3;38
"ARARIPINA";2012;4;17
"ARARIPINA";2012;5;2
"ARARIPINA";2012;6;2
"ARARIPINA";2012;7;0
"ARARIPINA";2012;8;1
"ARARIPINA";2012;9;1
"ARARIPINA";2012;10;0
"ARARIPINA";2012;11;0
"ARARIPINA";2012;12;6
"ARCOVERDE";2012;1;13
"ARCOVERDE";2012;2;27
"ARCOVERDE";2012;3;42
"ARCOVERDE";2012;4;11
"ARCOVERDE";2012;5;4
"ARCOVERDE";2012;6;2
"ARCOVERDE";2012;7;0
"ARCOVERDE";2012;8;0
"ARCOVERDE";2012;9;0
"ARCOVERDE";2012;10;2
"ARCOVERDE";2012;11;2
"ARCOVERDE";2012;12;1
"BARRA DE GUABIRABA";2012;1;0
"BARRA DE GUABIRABA";2012;2;0
"BARRA DE GUABIRABA";2012;3;2
"BARRA DE GUABIRABA";2012;4;0
"BARRA DE GUABIRABA";2012;5;0
"BARRA DE GUABIRABA";2012;6;0
"BARRA DE GUABIRABA";2012;7;0
"BARRA DE GUABIRABA";2012;8;0
"BARRA DE GUABIRABA";2012;9;0
"BARRA DE GUABIRABA";2012;10;0
"BARRA DE GUABIRABA";2012;11;0
"BARRA DE GUABIRABA";2012;12;0
"BARREIROS";2012;1;0
"BARREIROS";2012;2;0
"BARREIROS";2012;3;0
"BARREIROS";2012;4;0
"BARREIROS";2012;5;0
"BARREIROS";2012;6;1
"BARREIROS";2012;7;0
"BARREIROS";2012;8;0
"BARREIROS";2012;9;0
"BARREIROS";2012;10;0
"BARREIROS";2012;11;0
"BARREIROS";2012;12;0
"BELEM DE MARIA";2012;1;0
"BELEM DE MARIA";2012;2;0
"BELEM DE MARIA";2012;3;0
"BELEM DE MARIA";2012;4;0
"BELEM DE MARIA";2012;5;1
"BELEM DE MARIA";2012;6;1
"BELEM DE MARIA";2012;7;0
"BELEM DE MARIA";2012;8;0
"BELEM DE MARIA";2012;9;0
"BELEM DE MARIA";2012;10;0
"BELEM DE MARIA";2012;11;0
"BELEM DE MARIA";2012;12;0
"BELEM DO SAO FRANCISCO";2012;1;0
"BELEM DO SAO FRANCISCO";2012;2;0
"BELEM DO SAO FRANCISCO";2012;3;2
"BELEM DO SAO FRANCISCO";2012;4;0
"BELEM DO SAO FRANCISCO";2012;5;0
"BELEM DO SAO FRANCISCO";2012;6;0
"BELEM DO SAO FRANCISCO";2012;7;0
"BELEM DO SAO FRANCISCO";2012;8;0
"BELEM DO SAO FRANCISCO";2012;9;0
"BELEM DO SAO FRANCISCO";2012;10;1
"BELEM DO SAO FRANCISCO";2012;11;0
"BELEM DO SAO FRANCISCO";2012;12;0
"BELO JARDIM";2012;1;0
"BELO JARDIM";2012;2;0
"BELO JARDIM";2012;3;2
"BELO JARDIM";2012;4;5
"BELO JARDIM";2012;5;1
"BELO JARDIM";2012;6;0
"BELO JARDIM";2012;7;0
"BELO JARDIM";2012;8;0
"BELO JARDIM";2012;9;0
"BELO JARDIM";2012;10;0
"BELO JARDIM";2012;11;0
"BELO JARDIM";2012;12;0
"BETANIA";2012;1;1
"BETANIA";2012;2;0
"BETANIA";2012;3;0
"BETANIA";2012;4;7
"BETANIA";2012;5;0
"BETANIA";2012;6;4
"BETANIA";2012;7;2
"BETANIA";2012;8;0
"BETANIA";2012;9;0
"BETANIA";2012;10;0
"BETANIA";2012;11;0
"BETANIA";2012;12;0
"BEZERROS";2012;1;2
"BEZERROS";2012;2;14
"BEZERROS";2012;3;48
"BEZERROS";2012;4;24
"BEZERROS";2012;5;3
"BEZERROS";2012;6;0
"BEZERROS";2012;7;1
"BEZERROS";2012;8;0
"BEZERROS";2012;9;1
"BEZERROS";2012;10;0
"BEZERROS";2012;11;0
"BEZERROS";2012;12;3
"BODOCO";2012;1;24
"BODOCO";2012;2;7
"BODOCO";2012;3;4
"BODOCO";2012;4;1
"BODOCO";2012;5;1
"BODOCO";2012;6;1
"BODOCO";2012;7;0
"BODOCO";2012;8;0
"BODOCO";2012;9;0
"BODOCO";2012;10;0
"BODOCO";2012;11;0
"BODOCO";2012;12;2
"BOM CONSELHO";2012;1;0
"BOM CONSELHO";2012;2;0
"BOM CONSELHO";2012;3;1
"BOM CONSELHO";2012;4;14
"BOM CONSELHO";2012;5;14
"BOM CONSELHO";2012;6;7
"BOM CONSELHO";2012;7;1
"BOM CONSELHO";2012;8;0
"BOM CONSELHO";2012;9;0
"BOM CONSELHO";2012;10;0
"BOM CONSELHO";2012;11;0
"BOM CONSELHO";2012;12;0
"BOM JARDIM";2012;1;2
"BOM JARDIM";2012;2;13
"BOM JARDIM";2012;3;77
"BOM JARDIM";2012;4;32
"BOM JARDIM";2012;5;3
"BOM JARDIM";2012;6;1
"BOM JARDIM";2012;7;0
"BOM JARDIM";2012;8;0
"BOM JARDIM";2012;9;0
"BOM JARDIM";2012;10;0
"BOM JARDIM";2012;11;0
"BOM JARDIM";2012;12;0
"BONITO";2012;1;2
"BONITO";2012;2;1
"BONITO";2012;3;2
"BONITO";2012;4;3
"BONITO";2012;5;2
"BONITO";2012;6;0
"BONITO";2012;7;2
"BONITO";2012;8;1
"BONITO";2012;9;0
"BONITO";2012;10;0
"BONITO";2012;11;0
"BONITO";2012;12;0
"BREJAO";2012;1;1
"BREJAO";2012;2;0
"BREJAO";2012;3;1
"BREJAO";2012;4;1
"BREJAO";2012;5;5
"BREJAO";2012;6;0
"BREJAO";2012;7;0
"BREJAO";2012;8;0
"BREJAO";2012;9;0
"BREJAO";2012;10;0
"BREJAO";2012;11;0
"BREJAO";2012;12;0
"BREJINHO";2012;1;0
"BREJINHO";2012;2;0
"BREJINHO";2012;3;6
"BREJINHO";2012;4;14
"BREJINHO";2012;5;4
"BREJINHO";2012;6;0
"BREJINHO";2012;7;0
"BREJINHO";2012;8;0
"BREJINHO";2012;9;0
"BREJINHO";2012;10;0
"BREJINHO";2012;11;0
"BREJINHO";2012;12;0
"BREJO DA MADRE DE DEUS";2012;1;1
"BREJO DA MADRE DE DEUS";2012;2;9
"BREJO DA MADRE DE DEUS";2012;3;22
"BREJO DA MADRE DE DEUS";2012;4;26
"BREJO DA MADRE DE DEUS";2012;5;20
"BREJO DA MADRE DE DEUS";2012;6;8
"BREJO DA MADRE DE DEUS";2012;7;1
"BREJO DA MADRE DE DEUS";2012;8;0
"BREJO DA MADRE DE DEUS";2012;9;0
"BREJO DA MADRE DE DEUS";2012;10;0
"BREJO DA MADRE DE DEUS";2012;11;0
"BREJO DA MADRE DE DEUS";2012;12;0
"BUENOS AIRES";2012;1;0
"BUENOS AIRES";2012;2;2
"BUENOS AIRES";2012;3;3
"BUENOS AIRES";2012;4;1
"BUENOS AIRES";2012;5;1
"BUENOS AIRES";2012;6;0
"BUENOS AIRES";2012;7;0
"BUENOS AIRES";2012;8;0
"BUENOS AIRES";2012;9;0
"BUENOS AIRES";2012;10;0
"BUENOS AIRES";2012;11;0
"BUENOS AIRES";2012;12;1
"BUIQUE";2012;1;0
"BUIQUE";2012;2;5
"BUIQUE";2012;3;1
"BUIQUE";2012;4;5
"BUIQUE";2012;5;3
"BUIQUE";2012;6;3
"BUIQUE";2012;7;0
"BUIQUE";2012;8;0
"BUIQUE";2012;9;0
"BUIQUE";2012;10;1
"BUIQUE";2012;11;0
"BUIQUE";2012;12;1
"CABO DE SANTO AGOSTINHO";2012;1;30
"CABO DE SANTO AGOSTINHO";2012;2;67
"CABO DE SANTO AGOSTINHO";2012;3;350
"CABO DE SANTO AGOSTINHO";2012;4;286
"CABO DE SANTO AGOSTINHO";2012;5;214
"CABO DE SANTO AGOSTINHO";2012;6;110
"CABO DE SANTO AGOSTINHO";2012;7;152
"CABO DE SANTO AGOSTINHO";2012;8;43
"CABO DE SANTO AGOSTINHO";2012;9;15
"CABO DE SANTO AGOSTINHO";2012;10;2
"CABO DE SANTO AGOSTINHO";2012;11;2
"CABO DE SANTO AGOSTINHO";2012;12;9
"CABROBO";2012;1;0
"CABROBO";2012;2;0
"CABROBO";2012;3;0
"CABROBO";2012;4;1
"CABROBO";2012;5;1
"CABROBO";2012;6;0
"CABROBO";2012;7;0
"CABROBO";2012;8;0
"CABROBO";2012;9;0
"CABROBO";2012;10;2
"CABROBO";2012;11;1
"CABROBO";2012;12;0
"CACHOEIRINHA";2012;1;0
"CACHOEIRINHA";2012;2;0
"CACHOEIRINHA";2012;3;5
"CACHOEIRINHA";2012;4;3
"CACHOEIRINHA";2012;5;1
"CACHOEIRINHA";2012;6;0
"CACHOEIRINHA";2012;7;0
"CACHOEIRINHA";2012;8;0
"CACHOEIRINHA";2012;9;0
"CACHOEIRINHA";2012;10;0
"CACHOEIRINHA";2012;11;0
"CACHOEIRINHA";2012;12;0
"CAETES";2012;1;0
"CAETES";2012;2;0
"CAETES";2012;3;0
"CAETES";2012;4;0
"CAETES";2012;5;0
"CAETES";2012;6;0
"CAETES";2012;7;2
"CAETES";2012;8;0
"CAETES";2012;9;0
"CAETES";2012;10;0
"CAETES";2012;11;0
"CAETES";2012;12;0
"CALCADO";2012;1;0
"CALCADO";2012;2;0
"CALCADO";2012;3;3
"CALCADO";2012;4;30
"CALCADO";2012;5;31
"CALCADO";2012;6;9
"CALCADO";2012;7;0
"CALCADO";2012;8;1
"CALCADO";2012;9;0
"CALCADO";2012;10;0
"CALCADO";2012;11;1
"CALCADO";2012;12;0
"CALUMBI";2012;1;0
"CALUMBI";2012;2;0
"CALUMBI";2012;3;7
"CALUMBI";2012;4;2
"CALUMBI";2012;5;0
"CALUMBI";2012;6;0
"CALUMBI";2012;7;1
"CALUMBI";2012;8;0
"CALUMBI";2012;9;0
"CALUMBI";2012;10;0
"CALUMBI";2012;11;0
"CALUMBI";2012;12;0
"CAMARAGIBE";2012;1;54
"CAMARAGIBE";2012;2;60
"CAMARAGIBE";2012;3;18
"CAMARAGIBE";2012;4;6
"CAMARAGIBE";2012;5;6
"CAMARAGIBE";2012;6;1
"CAMARAGIBE";2012;7;1
"CAMARAGIBE";2012;8;0
"CAMARAGIBE";2012;9;0
"CAMARAGIBE";2012;10;0
"CAMARAGIBE";2012;11;0
"CAMARAGIBE";2012;12;10
"CAMOCIM DE SAO FELIX";2012;1;0
"CAMOCIM DE SAO FELIX";2012;2;0
"CAMOCIM DE SAO FELIX";2012;3;0
"CAMOCIM DE SAO FELIX";2012;4;2
"CAMOCIM DE SAO FELIX";2012;5;0
"CAMOCIM DE SAO FELIX";2012;6;0
"CAMOCIM DE SAO FELIX";2012;7;0
"CAMOCIM DE SAO FELIX";2012;8;0
"CAMOCIM DE SAO FELIX";2012;9;0
"CAMOCIM DE SAO FELIX";2012;10;0
"CAMOCIM DE SAO FELIX";2012;11;0
"CAMOCIM DE SAO FELIX";2012;12;0
"CANHOTINHO";2012;1;0
"CANHOTINHO";2012;2;0
"CANHOTINHO";2012;3;0
"CANHOTINHO";2012;4;0
"CANHOTINHO";2012;5;7
"CANHOTINHO";2012;6;5
"CANHOTINHO";2012;7;2
"CANHOTINHO";2012;8;1
"CANHOTINHO";2012;9;0
"CANHOTINHO";2012;10;0
"CANHOTINHO";2012;11;0
"CANHOTINHO";2012;12;0
"CAPOEIRAS";2012;1;0
"CAPOEIRAS";2012;2;0
"CAPOEIRAS";2012;3;0
"CAPOEIRAS";2012;4;2
"CAPOEIRAS";2012;5;4
"CAPOEIRAS";2012;6;2
"CAPOEIRAS";2012;7;1
"CAPOEIRAS";2012;8;0
"CAPOEIRAS";2012;9;0
"CAPOEIRAS";2012;10;0
"CAPOEIRAS";2012;11;0
"CAPOEIRAS";2012;12;0
"CARNAIBA";2012;1;1
"CARNAIBA";2012;2;20
"CARNAIBA";2012;3;48
"CARNAIBA";2012;4;34
"CARNAIBA";2012;5;9
"CARNAIBA";2012;6;0
"CARNAIBA";2012;7;0
"CARNAIBA";2012;8;0
"CARNAIBA";2012;9;0
"CARNAIBA";2012;10;1
"CARNAIBA";2012;11;0
"CARNAIBA";2012;12;0
"CARNAUBEIRA DA PENHA";2012;1;0
"CARNAUBEIRA DA PENHA";2012;2;0
"CARNAUBEIRA DA PENHA";2012;3;0
"CARNAUBEIRA DA PENHA";2012;4;1
"CARNAUBEIRA DA PENHA";2012;5;0
"CARNAUBEIRA DA PENHA";2012;6;0
"CARNAUBEIRA DA PENHA";2012;7;0
"CARNAUBEIRA DA PENHA";2012;8;0
"CARNAUBEIRA DA PENHA";2012;9;0
"CARNAUBEIRA DA PENHA";2012;10;0
"CARNAUBEIRA DA PENHA";2012;11;0
"CARNAUBEIRA DA PENHA";2012;12;0
"CARPINA";2012;1;130
"CARPINA";2012;2;61
"CARPINA";2012;3;44
"CARPINA";2012;4;25
"CARPINA";2012;5;11
"CARPINA";2012;6;4
"CARPINA";2012;7;3
"CARPINA";2012;8;3
"CARPINA";2012;9;2
"CARPINA";2012;10;0
"CARPINA";2012;11;0
"CARPINA";2012;12;10
"CARUARU";2012;1;19
"CARUARU";2012;2;54
"CARUARU";2012;3;62
"CARUARU";2012;4;64
"CARUARU";2012;5;24
"CARUARU";2012;6;12
"CARUARU";2012;7;10
"CARUARU";2012;8;4
"CARUARU";2012;9;4
"CARUARU";2012;10;3
"CARUARU";2012;11;1
"CARUARU";2012;12;2
"CASINHAS";2012;1;2
"CASINHAS";2012;2;3
"CASINHAS";2012;3;10
"CASINHAS";2012;4;13
"CASINHAS";2012;5;9
"CASINHAS";2012;6;0
"CASINHAS";2012;7;0
"CASINHAS";2012;8;0
"CASINHAS";2012;9;0
"CASINHAS";2012;10;0
"CASINHAS";2012;11;0
"CASINHAS";2012;12;0
"CEDRO";2012;1;3
"CEDRO";2012;2;2
"CEDRO";2012;3;7
"CEDRO";2012;4;38
"CEDRO";2012;5;21
"CEDRO";2012;6;5
"CEDRO";2012;7;0
"CEDRO";2012;8;0
"CEDRO";2012;9;0
"CEDRO";2012;10;0
"CEDRO";2012;11;0
"CEDRO";2012;12;0
"CHA DE ALEGRIA";2012;1;1
"CHA DE ALEGRIA";2012;2;0
"CHA DE ALEGRIA";2012;3;0
"CHA DE ALEGRIA";2012;4;0
"CHA DE ALEGRIA";2012;5;0
"CHA DE ALEGRIA";2012;6;0
"CHA DE ALEGRIA";2012;7;0
"CHA DE ALEGRIA";2012;8;0
"CHA DE ALEGRIA";2012;9;0
"CHA DE ALEGRIA";2012;10;0
"CHA DE ALEGRIA";2012;11;0
"CHA DE ALEGRIA";2012;12;0
"CHA GRANDE";2012;1;0
"CHA GRANDE";2012;2;4
"CHA GRANDE";2012;3;3
"CHA GRANDE";2012;4;6
"CHA GRANDE";2012;5;12
"CHA GRANDE";2012;6;2
"CHA GRANDE";2012;7;1
"CHA GRANDE";2012;8;0
"CHA GRANDE";2012;9;0
"CHA GRANDE";2012;10;0
"CHA GRANDE";2012;11;0
"CHA GRANDE";2012;12;0
"CONDADO";2012;1;18
"CONDADO";2012;2;67
"CONDADO";2012;3;109
"CONDADO";2012;4;56
"CONDADO";2012;5;22
"CONDADO";2012;6;12
"CONDADO";2012;7;3
"CONDADO";2012;8;0
"CONDADO";2012;9;0
"CONDADO";2012;10;0
"CONDADO";2012;11;2
"CONDADO";2012;12;4
"CORRENTES";2012;1;0
"CORRENTES";2012;2;0
"CORRENTES";2012;3;0
"CORRENTES";2012;4;0
"CORRENTES";2012;5;5
"CORRENTES";2012;6;5
"CORRENTES";2012;7;1
"CORRENTES";2012;8;4
"CORRENTES";2012;9;0
"CORRENTES";2012;10;0
"CORRENTES";2012;11;0
"CORRENTES";2012;12;0
"CORTES";2012;1;0
"CORTES";2012;2;0
"CORTES";2012;3;0
"CORTES";2012;4;0
"CORTES";2012;5;4
"CORTES";2012;6;0
"CORTES";2012;7;0
"CORTES";2012;8;0
"CORTES";2012;9;0
"CORTES";2012;10;0
"CORTES";2012;11;0
"CORTES";2012;12;0
"CUMARU";2012;1;6
"CUMARU";2012;2;11
"CUMARU";2012;3;9
"CUMARU";2012;4;5
"CUMARU";2012;5;8
"CUMARU";2012;6;3
"CUMARU";2012;7;0
"CUMARU";2012;8;0
"CUMARU";2012;9;0
"CUMARU";2012;10;0
"CUMARU";2012;11;1
"CUMARU";2012;12;0
"CUPIRA";2012;1;0
"CUPIRA";2012;2;1
"CUPIRA";2012;3;2
"CUPIRA";2012;4;4
"CUPIRA";2012;5;0
"CUPIRA";2012;6;0
"CUPIRA";2012;7;0
"CUPIRA";2012;8;0
"CUPIRA";2012;9;0
"CUPIRA";2012;10;0
"CUPIRA";2012;11;0
"CUPIRA";2012;12;0
"CUSTODIA";2012;1;5
"CUSTODIA";2012;2;5
"CUSTODIA";2012;3;6
"CUSTODIA";2012;4;5
"CUSTODIA";2012;5;1
"CUSTODIA";2012;6;0
"CUSTODIA";2012;7;0
"CUSTODIA";2012;8;0
"CUSTODIA";2012;9;0
"CUSTODIA";2012;10;0
"CUSTODIA";2012;11;0
"CUSTODIA";2012;12;0
"DORMENTES";2012;1;4
"DORMENTES";2012;2;8
"DORMENTES";2012;3;5
"DORMENTES";2012;4;5
"DORMENTES";2012;5;0
"DORMENTES";2012;6;0
"DORMENTES";2012;7;0
"DORMENTES";2012;8;0
"DORMENTES";2012;9;0
"DORMENTES";2012;10;0
"DORMENTES";2012;11;0
"DORMENTES";2012;12;0
"ESCADA";2012;1;0
"ESCADA";2012;2;0
"ESCADA";2012;3;0
"ESCADA";2012;4;0
"ESCADA";2012;5;4
"ESCADA";2012;6;1
"ESCADA";2012;7;0
"ESCADA";2012;8;0
"ESCADA";2012;9;0
"ESCADA";2012;10;0
"ESCADA";2012;11;0
"ESCADA";2012;12;0
"EXU";2012;1;270
"EXU";2012;2;120
"EXU";2012;3;20
"EXU";2012;4;5
"EXU";2012;5;1
"EXU";2012;6;0
"EXU";2012;7;0
"EXU";2012;8;0
"EXU";2012;9;0
"EXU";2012;10;0
"EXU";2012;11;1
"EXU";2012;12;18
"FEIRA NOVA";2012;1;16
"FEIRA NOVA";2012;2;0
"FEIRA NOVA";2012;3;0
"FEIRA NOVA";2012;4;0
"FEIRA NOVA";2012;5;0
"FEIRA NOVA";2012;6;0
"FEIRA NOVA";2012;7;0
"FEIRA NOVA";2012;8;0
"FEIRA NOVA";2012;9;0
"FEIRA NOVA";2012;10;0
"FEIRA NOVA";2012;11;0
"FEIRA NOVA";2012;12;3
"FERNANDO DE NORONHA";2012;1;1
"FERNANDO DE NORONHA";2012;2;0
"FERNANDO DE NORONHA";2012;3;15
"FERNANDO DE NORONHA";2012;4;40
"FERNANDO DE NORONHA";2012;5;39
"FERNANDO DE NORONHA";2012;6;12
"FERNANDO DE NORONHA";2012;7;5
"FERNANDO DE NORONHA";2012;8;0
"FERNANDO DE NORONHA";2012;9;0
"FERNANDO DE NORONHA";2012;10;0
"FERNANDO DE NORONHA";2012;11;0
"FERNANDO DE NORONHA";2012;12;0
"FLORES";2012;1;0
"FLORES";2012;2;0
"FLORES";2012;3;16
"FLORES";2012;4;12
"FLORES";2012;5;0
"FLORES";2012;6;0
"FLORES";2012;7;0
"FLORES";2012;8;0
"FLORES";2012;9;0
"FLORES";2012;10;0
"FLORES";2012;11;0
"FLORES";2012;12;0
"FLORESTA";2012;1;1
"FLORESTA";2012;2;0
"FLORESTA";2012;3;8
"FLORESTA";2012;4;23
"FLORESTA";2012;5;11
"FLORESTA";2012;6;3
"FLORESTA";2012;7;1
"FLORESTA";2012;8;0
"FLORESTA";2012;9;0
"FLORESTA";2012;10;0
"FLORESTA";2012;11;0
"FLORESTA";2012;12;0
"FREI MIGUELINHO";2012;1;3
"FREI MIGUELINHO";2012;2;0
"FREI MIGUELINHO";2012;3;0
"FREI MIGUELINHO";2012;4;0
"FREI MIGUELINHO";2012;5;0
"FREI MIGUELINHO";2012;6;0
"FREI MIGUELINHO";2012;7;0
"FREI MIGUELINHO";2012;8;0
"FREI MIGUELINHO";2012;9;0
"FREI MIGUELINHO";2012;10;0
"FREI MIGUELINHO";2012;11;0
"FREI MIGUELINHO";2012;12;2
"GAMELEIRA";2012;1;0
"GAMELEIRA";2012;2;0
"GAMELEIRA";2012;3;0
"GAMELEIRA";2012;4;0
"GAMELEIRA";2012;5;1
"GAMELEIRA";2012;6;0
"GAMELEIRA";2012;7;0
"GAMELEIRA";2012;8;0
"GAMELEIRA";2012;9;0
"GAMELEIRA";2012;10;0
"GAMELEIRA";2012;11;0
"GAMELEIRA";2012;12;0
"GARANHUNS";2012;1;3
"GARANHUNS";2012;2;10
"GARANHUNS";2012;3;46
"GARANHUNS";2012;4;138
"GARANHUNS";2012;5;166
"GARANHUNS";2012;6;69
"GARANHUNS";2012;7;99
"GARANHUNS";2012;8;49
"GARANHUNS";2012;9;7
"GARANHUNS";2012;10;9
"GARANHUNS";2012;11;10
"GARANHUNS";2012;12;0
"GLORIA DO GOITA";2012;1;55
"GLORIA DO GOITA";2012;2;39
"GLORIA DO GOITA";2012;3;30
"GLORIA DO GOITA";2012;4;10
"GLORIA DO GOITA";2012;5;5
"GLORIA DO GOITA";2012;6;7
"GLORIA DO GOITA";2012;7;6
"GLORIA DO GOITA";2012;8;3
"GLORIA DO GOITA";2012;9;5
"GLORIA DO GOITA";2012;10;5
"GLORIA DO GOITA";2012;11;5
"GLORIA DO GOITA";2012;12;5
"GOIANA";2012;1;0
"GOIANA";2012;2;2
"GOIANA";2012;3;31
"GOIANA";2012;4;56
"GOIANA";2012;5;13
"GOIANA";2012;6;0
"GOIANA";2012;7;4
"GOIANA";2012;8;1
"GOIANA";2012;9;1
"GOIANA";2012;10;2
"GOIANA";2012;11;0
"GOIANA";2012;12;0
"GRAVATA";2012;1;2
"GRAVATA";2012;2;18
"GRAVATA";2012;3;39
"GRAVATA";2012;4;82
"GRAVATA";2012;5;43
"GRAVATA";2012;6;14
"GRAVATA";2012;7;3
"GRAVATA";2012;8;1
"GRAVATA";2012;9;2
"GRAVATA";2012;10;1
"GRAVATA";2012;11;1
